ID_DOCTO;ID_CONTRIB;VLR_DOCTO;DT_INC
11112790;11113811138;489.13;2022-12-21
11112791;11122311223;460.57;2022-12-21
11112792;11112211122;329.64;2022-12-22
11112793;11128311283;459.08;2022-12-22
11112794;11125711257;180.60;2022-12-22
11112795;11124811248;769.37;2022-12-22
11112796;11122511225;960.28;2022-12-23
11112797;11118611186;413.88;2022-12-23
11112798;11116411164;561.98;2022-12-23
11112799;11122811228;993.68;2022-12-23
11112800;11118511185;965.76;2022-12-23
11112801;11128811288;804.15;2022-12-23
11112802;11127811278;103.53;2022-12-23
11112803;11117311173;689.04;2022-12-23
11112804;11125411254;164.30;2022-12-23
11112805;11122211222;326.88;2022-12-23
11112806;11124311243;793.19;2022-12-24
11112807;11121711217;190.09;2022-12-24
11112808;11116111161;447.69;2022-12-24
11112809;11114111141;388.95;2022-12-24
11112810;11115611156;571.82;2022-12-24
11112811;11116611166;627.97;2022-12-24
11112812;11129611296;645.28;2022-12-24
11112813;11124711247;513.66;2022-12-24
11112814;11118911189;321.89;2022-12-24
11112815;11115011150;234.09;2022-12-24
11112816;11121411214;157.03;2022-12-24
11112817;11112211122;968.42;2022-12-24
11112818;11112111121;865.02;2022-12-24
11112819;11117811178;405.44;2022-12-25
11112820;11127111271;456.50;2022-12-25
11112821;11126111261;395.26;2022-12-25
11112822;11123211232;527.03;2022-12-25
11112823;11112811128;356.52;2022-12-25
11112824;11117111171;190.75;2022-12-25
11112825;11112211122;838.24;2022-12-25
11112826;11129911299;891.74;2022-12-26
11112827;11117911179;156.72;2022-12-26
11112828;11129211292;210.65;2022-12-26
11112829;11124311243;758.11;2022-12-26
11112830;11111611116;240.40;2022-12-27
11112831;11113411134;694.02;2022-12-27
11112832;11123111231;783.63;2022-12-27
11112833;11124611246;127.54;2022-12-27
11112834;11119011190;987.15;2022-12-27
11112835;11110311103;203.09;2022-12-27
11112836;11110511105;204.47;2022-12-27
11112837;11121411214;888.80;2022-12-27
11112838;11112511125;594.55;2022-12-27
11112839;11117611176;268.48;2022-12-27
11112840;11125111251;928.88;2022-12-28
11112841;11110711107;608.18;2022-12-28
11112842;11124111241;998.44;2022-12-28
11112843;11116411164;694.56;2022-12-28
11112844;11123711237;964.38;2022-12-28
11112845;11120111201;14.37;2022-12-28
11112846;11129611296;174.60;2022-12-28
11112847;11116611166;977.44;2022-12-29
11112848;11116011160;964.77;2022-12-29
11112849;11123711237;253.15;2022-12-29
11112850;11122111221;202.21;2022-12-29
11112851;11118911189;908.33;2022-12-30
11112852;11110011100;596.75;2022-12-30
11112853;11112711127;73.52;2022-12-30
11112854;11125711257;793.56;2022-12-30
11112855;11111111111;294.13;2022-12-30
11112856;11124111241;944.48;2022-12-30
11112857;11124011240;53.46;2022-12-30
11112858;11115211152;639.25;2022-12-31
11112859;11123711237;458.01;2022-12-31
11112860;11111311113;536.54;2022-12-31
11112861;11127411274;755.19;2022-12-31
11112862;11119011190;666.16;2022-12-31
11112863;11118711187;645.52;2022-12-31
11112864;11125811258;687.22;2022-12-31
11112865;11120211202;203.98;2023-01-02
11112866;11127911279;467.52;2023-01-02
11112867;11120011200;845.80;2023-01-02
11112868;11125611256;977.41;2023-01-07
11112869;11119411194;150.07;2023-01-07
11112870;11127211272;706.61;2023-01-07
11112871;11125011250;488.77;2023-01-12
11112872;11117111171;383.75;2023-01-12
11112873;11115211152;269.29;2023-01-12
11112874;11129411294;817.42;2023-01-17
11112875;11120511205;842.29;2023-01-17
11112876;11126511265;169.83;2023-01-17
11112877;11122511225;903.21;2023-01-22
11112878;11111311113;669.71;2023-01-22
11112879;11110111101;25.74;2023-01-22
11112880;11118011180;677.83;2023-01-25
11112881;11122311223;22.13;2023-01-25
11112882;11110611106;895.06;2023-01-25
11112883;11122411224;140.58;2023-01-25
11112884;11116411164;38.35;2023-01-25
11112885;11122511225;940.74;2023-01-25
11112886;11119411194;35.02;2023-01-27
11112887;11111411114;394.64;2023-01-27
11112888;11112711127;584.42;2023-01-27
11112889;11111711117;551.28;2023-02-01
11112890;11112011120;169.63;2023-02-01
11112891;11128511285;405.60;2023-02-01
11112892;11115311153;663.64;2023-02-06
11112893;11129511295;656.85;2023-02-06
11112894;11110111101;963.21;2023-02-06
11112895;11112511125;386.56;2023-02-11
11112896;11110411104;949.47;2023-02-11
11112897;11128711287;398.78;2023-02-11
11112898;11122611226;817.59;2023-02-16
11112899;11114511145;285.00;2023-02-16
11112900;11129011290;60.39;2023-02-16
11112901;11126411264;785.25;2023-02-21
11112902;11117911179;734.78;2023-02-21
11112903;11126311263;143.31;2023-02-21
11112904;11124811248;649.56;2023-02-26
11112905;11129811298;722.00;2023-02-26
11112906;11119511195;657.88;2023-02-26
11112907;11116411164;682.37;2023-02-26
11112908;11116011160;918.60;2023-02-26
11112909;11117011170;375.90;2023-02-26
11112910;11124411244;673.93;2023-02-26
11112911;11129211292;138.81;2023-02-26
11112912;11111411114;687.72;2023-02-26
11112913;11128311283;999.90;2023-03-03
11112914;11118411184;79.67;2023-03-03
11112915;11129111291;932.67;2023-03-03
11112916;11112111121;88.99;2023-03-08
11112917;11127211272;763.82;2023-03-08
11112918;11126211262;896.53;2023-03-08
11112919;11129811298;115.69;2023-03-13
11112920;11110311103;372.95;2023-03-13
11112921;11122311223;461.17;2023-03-13
11112922;11118311183;696.29;2023-03-18
11112923;11116311163;834.69;2023-03-18
11112924;11127511275;971.96;2023-03-18
11112925;11110011100;443.48;2023-03-23
11112926;11116211162;399.60;2023-03-23
11112927;11119011190;331.18;2023-03-23
11112928;11111911119;318.91;2023-03-28
11112929;11123611236;31.26;2023-03-28
11112930;11129611296;210.02;2023-03-28
11112931;11117311173;870.11;2023-03-30
11112932;11112911129;479.87;2023-03-30
11112933;11129011290;615.32;2023-03-30
11112934;11129011290;269.45;2023-03-30
11112935;11115311153;456.89;2023-03-30
11112936;11113711137;559.84;2023-03-30
11112937;11129611296;691.31;2023-04-02
11112938;11120011200;202.63;2023-04-02
11112939;11122611226;303.21;2023-04-02
11112940;11113311133;360.17;2023-04-07
11112941;11127411274;653.03;2023-04-07
11112942;11112811128;657.49;2023-04-07
11112943;11111011110;543.43;2023-04-12
11112944;11128411284;576.10;2023-04-12
11112945;11118711187;448.02;2023-04-12
11112946;11119211192;645.18;2023-04-17
11112947;11126611266;111.42;2023-04-17
11112948;11119211192;336.26;2023-04-17
11112949;11117811178;399.58;2023-04-22
11112950;11115011150;74.64;2023-04-22
11112951;11116711167;464.43;2023-04-22
11112952;11118111181;225.68;2023-04-27
11112953;11123511235;384.66;2023-04-27
11112954;11127611276;576.04;2023-04-27
11112955;11110511105;667.07;2023-05-01
11112956;11112211122;619.93;2023-05-01
11112957;11125111251;913.09;2023-05-01
11112958;11127211272;755.80;2023-05-01
11112959;11124311243;191.90;2023-05-01
11112960;11118211182;192.34;2023-05-01
11112961;11116711167;60.38;2023-05-02
11112962;11121311213;926.47;2023-05-02
11112963;11113811138;859.92;2023-05-02
11112964;11127611276;666.51;2023-05-07
11112965;11114511145;879.40;2023-05-07
11112966;11118111181;921.63;2023-05-07
11112967;11120311203;418.86;2023-05-12
11112968;11118411184;188.76;2023-05-12
11112969;11121311213;349.60;2023-05-12
11112970;11116811168;99.68;2023-05-17
11112971;11125711257;42.64;2023-05-17
11112972;11129211292;590.23;2023-05-17
11112973;11120511205;92.19;2023-05-22
11112974;11122011220;741.24;2023-05-22
11112975;11124811248;782.03;2023-05-22
11112976;11126811268;147.44;2023-05-27
11112977;11116311163;905.98;2023-05-27
11112978;11114411144;432.59;2023-05-27
11112979;11128411284;648.77;2023-06-01
11112980;11117511175;339.51;2023-06-01
11112981;11127711277;203.57;2023-06-01
11112982;11121511215;232.68;2023-06-02
11112983;11116511165;569.15;2023-06-02
11112984;11120511205;384.77;2023-06-02
11112985;11119411194;725.94;2023-06-02
11112986;11110711107;762.49;2023-06-02
11112987;11124311243;464.51;2023-06-02
11112988;11117311173;75.57;2023-06-06
11112989;11118711187;92.29;2023-06-06
11112990;11124811248;386.08;2023-06-06
11112991;11120111201;569.00;2023-06-11
11112992;11114611146;11.48;2023-06-11
11112993;11118011180;912.86;2023-06-11
11112994;11120011200;377.78;2023-06-16
11112995;11112911129;293.10;2023-06-16
11112996;11115211152;65.83;2023-06-16
11112997;11127211272;203.95;2023-06-21
11112998;11111311113;586.14;2023-06-21
11112999;11113011130;85.98;2023-06-21
